Sweep step,Time,Job id,Predictor-3,Backward-3,Iter ,Theta [Â°],length_s,Predictor-1,Backward-1,Bifurcation,Predictor-2,Backward-2
0,3.578242752720877,f1453bda-edb1-4434-8955-e90987a2a632,0.03236995609891396,-,-,-,-,-,-,-,-,-
0,3.5782927489375074,f1453bda-edb1-4434-8955-e90987a2a632,-,0.03236761885265302,2,1.9087080053131553,0.0015044906687373095,-,-,-,-,-
0,3.5795676700229304,f1453bda-edb1-4434-8955-e90987a2a632,-,0.03247008007607593,2,1.9261963350013878,0.002144289833248444,-,-,-,-,-
0,3.5796395291542424,f1453bda-edb1-4434-8955-e90987a2a632,0.03246713260039858,-,-,-,-,-,-,-,-,-
0,3.581315523539637,f1453bda-edb1-4434-8955-e90987a2a632,0.03262127170929011,-,-,-,-,-,-,-,-,-
0,3.581390782222992,f1453bda-edb1-4434-8955-e90987a2a632,-,0.03261781971253766,2,1.4601569753618475,0.003083010593474109,-,-,-,-,-
0,3.583459042217546,f1453bda-edb1-4434-8955-e90987a2a632,-,0.03278642358108154,2,2.009100551192525,0.0035112955525686993,-,-,-,-,-
0,3.583517461787569,f1453bda-edb1-4434-8955-e90987a2a632,0.032784014349191,-,-,-,-,-,-,-,-,-
0,3.586418503236706,f1453bda-edb1-4434-8955-e90987a2a632,0.03304526269053329,-,-,-,-,-,-,-,-,-
0,3.5865235694341786,f1453bda-edb1-4434-8955-e90987a2a632,-,0.033040489533443684,2,0.46413618911882254,0.005262127161186746,-,-,-,-,-
0,3.5886297897131554,f1453bda-edb1-4434-8955-e90987a2a632,-,0.03321712336371449,2,2.60709664184107,0.003642256629904625,-,-,-,-,-
0,3.5887130094214155,f1453bda-edb1-4434-8955-e90987a2a632,0.03321379962057212,-,-,-,-,-,-,-,-,-
0,3.5927215122318223,f1453bda-edb1-4434-8955-e90987a2a632,0.033580791698042664,-,-,-,-,-,-,-,-,-
0,3.5928283243581363,f1453bda-edb1-4434-8955-e90987a2a632,-,0.033576185627556605,2,0.36279548283047375,0.007360675907247579,-,-,-,-,-
0,3.595397081653306,f1453bda-edb1-4434-8955-e90987a2a632,0.03382065985172841,-,-,-,-,-,-,-,-,-
0,3.595562358533697,f1453bda-edb1-4434-8955-e90987a2a632,-,0.03381369000591549,3,2.122184757946236,0.004843073332012609,-,-,-,-,-
0,3.5995724662490867,f1453bda-edb1-4434-8955-e90987a2a632,0.03420351949767855,-,-,-,-,-,-,-,-,-
0,3.5998354525527136,f1453bda-edb1-4434-8955-e90987a2a632,-,0.03419281311760866,3,2.3867635580294677,0.007680171549897913,-,-,-,-,-
0,3.60739195198922,f1453bda-edb1-4434-8955-e90987a2a632,-,0.034885906332328555,4,4.13550742158287,0.013901874166238904,-,-,-,-,-
0,3.6103269406057645,f1453bda-edb1-4434-8955-e90987a2a632,0.0347984229766748,-,-,-,-,-,-,-,-,-
0,3.6376899425516593,f1453bda-edb1-4434-8955-e90987a2a632,-,0.037988860969294096,3,0.5014952755870347,0.06032685577222249,-,-,-,-,-
0,3.6385289049017833,f1453bda-edb1-4434-8955-e90987a2a632,0.037966110564318575,-,-,-,-,-,-,-,-,-
0,3.656690712299847,f1453bda-edb1-4434-8955-e90987a2a632,-,0.04024844902017586,3,1.873471021594996,0.04254341192836818,-,-,-,-,-
0,3.6588202067847444,f1453bda-edb1-4434-8955-e90987a2a632,0.04020090113780852,-,-,-,-,-,-,-,-,-
0,3.680387213511012,f1453bda-edb1-4434-8955-e90987a2a632,-,0.043494007961897764,3,0.5814560896934178,0.05957645957849787,-,-,-,-,-
0,3.6810153397269216,f1453bda-edb1-4434-8955-e90987a2a632,0.0434815145015387,-,-,-,-,-,-,-,-,-
0,3.6958386862090338,f1453bda-edb1-4434-8955-e90987a2a632,-,0.045920171637596194,3,1.0934774920833938,0.043727997297372694,-,-,-,-,-
0,3.696329214756125,f1453bda-edb1-4434-8955-e90987a2a632,0.045911579008821764,-,-,-,-,-,-,-,-,-
0,3.708603883319129,f1453bda-edb1-4434-8955-e90987a2a632,0.04825939499062359,-,-,-,-,-,-,-,-,-
0,3.709161823043285,f1453bda-edb1-4434-8955-e90987a2a632,-,0.04824780172149579,3,0.8873405107580301,0.04145992563800588,-,-,-,-,-
0,3.719626869262267,f1453bda-edb1-4434-8955-e90987a2a632,-,0.05025591161757878,4,3.433009051218698,0.035459725829834185,-,-,-,-,-
0,3.722816393439145,f1453bda-edb1-4434-8955-e90987a2a632,0.050219720313896155,-,-,-,-,-,-,-,-,-
0,3.74716417541113,f1453bda-edb1-4434-8955-e90987a2a632,-,0.056462344120851805,4,1.6376575898982721,0.10829966864619604,-,-,-,-,-
0,3.7505405907464433,f1453bda-edb1-4434-8955-e90987a2a632,0.05644042196809899,-,-,-,-,-,-,-,-,-
0,3.7741593361496526,f1453bda-edb1-4434-8955-e90987a2a632,-,0.06427709074912834,3,1.5236854501890857,0.13479173578413542,-,-,-,-,-
0,3.7771566671761088,f1453bda-edb1-4434-8955-e90987a2a632,0.06427546670845158,-,-,-,-,-,-,-,-,-
0,3.7986238083118886,f1453bda-edb1-4434-8955-e90987a2a632,-,0.0735253684075081,3,1.399186219453923,0.15847131744571283,-,-,-,-,-
0,3.8010173208233096,f1453bda-edb1-4434-8955-e90987a2a632,0.07354140530977901,-,-,-,-,-,-,-,-,-
0,3.8194142824239603,f1453bda-edb1-4434-8955-e90987a2a632,-,0.08376903667799773,4,1.3005798295586009,0.17506664398161045,-,-,-,-,-
0,3.8211990309455186,f1453bda-edb1-4434-8955-e90987a2a632,0.08379808896307876,-,-,-,-,-,-,-,-,-
0,3.8364982033753066,f1453bda-edb1-4434-8955-e90987a2a632,-,0.09454033934304913,4,1.277932434056124,0.18409586713417447,-,-,-,-,-
0,3.8378016821665293,f1453bda-edb1-4434-8955-e90987a2a632,0.0945817085087333,-,-,-,-,-,-,-,-,-
0,3.8506434962326,f1453bda-edb1-4434-8955-e90987a2a632,-,0.10571995958444905,5,1.2386424410411614,0.19141098226702435,-,-,-,-,-
0,3.8515301506508366,f1453bda-edb1-4434-8955-e90987a2a632,0.10577158966971978,-,-,-,-,-,-,-,-,-
0,3.862383949721971,f1453bda-edb1-4434-8955-e90987a2a632,-,0.11708397231819725,5,1.2032301533578609,0.1951452350576567,-,-,-,-,-
0,3.8639092047625736,f1453bda-edb1-4434-8955-e90987a2a632,0.1171383514503848,-,-,-,-,-,-,-,-,-
0,3.8721614801555018,f1453bda-edb1-4434-8955-e90987a2a632,-,0.1284228514244306,5,1.1979485641493584,0.1954606642283858,-,-,-,-,-
0,3.872619720861246,f1453bda-edb1-4434-8955-e90987a2a632,0.12848687597243874,-,-,-,-,-,-,-,-,-
0,3.880460126267317,f1453bda-edb1-4434-8955-e90987a2a632,-,0.1396985951110666,5,1.161476114133463,0.1952602795080601,-,-,-,-,-
0,3.8814235118980536,f1453bda-edb1-4434-8955-e90987a2a632,0.13976056860847272,-,-,-,-,-,-,-,-,-
0,3.8874927417240226,f1453bda-edb1-4434-8955-e90987a2a632,-,0.15070268839445825,5,1.227453206242834,0.19153517866096714,-,-,-,-,-
0,3.887749822205891,f1453bda-edb1-4434-8955-e90987a2a632,0.15077404971157451,-,-,-,-,-,-,-,-,-
0,3.893750710887086,f1453bda-edb1-4434-8955-e90987a2a632,-,0.16179602104400356,5,1.2607028508511358,0.1941824333836056,-,-,-,-,-
0,3.8939473998193166,f1453bda-edb1-4434-8955-e90987a2a632,0.16188232430193097,-,-,-,-,-,-,-,-,-
0,3.8994851929990166,f1453bda-edb1-4434-8955-e90987a2a632,-,0.1731588985819143,5,1.2006704920137203,0.20016650013294024,-,-,-,-,-
0,3.8996145400170716,f1453bda-edb1-4434-8955-e90987a2a632,0.17325204701973196,-,-,-,-,-,-,-,-,-
0,3.9046151766739463,f1453bda-edb1-4434-8955-e90987a2a632,-,0.1844456966542829,5,1.1933083095380999,0.20023361640241905,-,-,-,-,-
0,3.9051877399252417,f1453bda-edb1-4434-8955-e90987a2a632,0.18454266197976565,-,-,-,-,-,-,-,-,-
0,3.909261502406597,f1453bda-edb1-4434-8955-e90987a2a632,-,0.19560877352709807,5,1.221889549298292,0.19956478523862878,-,-,-,-,-
0,3.909322129186113,f1453bda-edb1-4434-8955-e90987a2a632,0.1957197013167493,-,-,-,-,-,-,-,-,-
0,3.9135459981986602,f1453bda-edb1-4434-8955-e90987a2a632,-,0.2068016053325701,5,1.1257244625965697,0.2017609733096787,-,-,-,-,-
0,3.9135839767922134,f1453bda-edb1-4434-8955-e90987a2a632,0.20690710566056644,-,-,-,-,-,-,-,-,-
0,3.9173678301251598,f1453bda-edb1-4434-8955-e90987a2a632,-,0.21749096547703267,5,1.1381132228269237,0.19440545019184205,-,-,-,-,-
0,3.917723106997671,f1453bda-edb1-4434-8955-e90987a2a632,0.21758584773221326,-,-,-,-,-,-,-,-,-
0,3.9208328054254893,f1453bda-edb1-4434-8955-e90987a2a632,-,0.2277590688091736,5,1.3041947271188308,0.18848200516454058,-,-,-,-,-
0,3.9211629621854067,f1453bda-edb1-4434-8955-e90987a2a632,0.22788221636207856,-,-,-,-,-,-,-,-,-
0,3.924241855288741,f1453bda-edb1-4434-8955-e90987a2a632,-,0.238470799417929,6,1.1738300362601868,0.1985617038737401,-,-,-,-,-
0,3.9243374778311773,f1453bda-edb1-4434-8955-e90987a2a632,0.23859143008291783,-,-,-,-,-,-,-,-,-
0,3.927406115848127,f1453bda-edb1-4434-8955-e90987a2a632,0.24909212419648646,-,-,-,-,-,-,-,-,-
0,3.9274164872775654,f1453bda-edb1-4434-8955-e90987a2a632,-,0.24892990214031274,5,1.3105458055024832,0.1959804522233727,-,-,-,-,-
0,3.930599601148863,f1453bda-edb1-4434-8955-e90987a2a632,-,0.25985545387399744,5,1.0045325300073265,0.20711782276818538,-,-,-,-,-
0,3.930647704043776,f1453bda-edb1-4434-8955-e90987a2a632,0.25999014383259766,-,-,-,-,-,-,-,-,-
0,3.933293829524228,f1453bda-edb1-4434-8955-e90987a2a632,0.26970612920565057,-,-,-,-,-,-,-,-,-
0,3.9333402879938255,f1453bda-edb1-4434-8955-e90987a2a632,-,0.2696425464410807,5,0.8456941546036271,0.18783315369821418,-,-,-,-,-
0,3.935510791064914,f1453bda-edb1-4434-8955-e90987a2a632,0.2778535769132731,-,-,-,-,-,-,-,-,-
0,3.9355388870304173,f1453bda-edb1-4434-8955-e90987a2a632,-,0.2777486139491603,7,1.453585482760116,0.15733875652458237,-,-,-,-,-
0,3.9379668232613882,f1453bda-edb1-4434-8955-e90987a2a632,-,0.28684263068463733,7,1.3117341512828653,0.17860807981403448,-,-,-,-,-
0,3.938162544949206,f1453bda-edb1-4434-8955-e90987a2a632,0.28699182757851677,-,-,-,-,-,-,-,-,-
0,3.940433504481631,f1453bda-edb1-4434-8955-e90987a2a632,-,0.29633561352471494,5,0.9992334862631593,0.18887038436463413,-,-,-,-,-
0,3.9404657015152966,f1453bda-edb1-4434-8955-e90987a2a632,0.2964391406635304,-,-,-,-,-,-,-,-,-
0,3.942564089716773,f1453bda-edb1-4434-8955-e90987a2a632,0.3049190603621686,-,-,-,-,-,-,-,-,-
0,3.9426027268446004,f1453bda-edb1-4434-8955-e90987a2a632,-,0.3048026257493118,6,1.221745344671222,0.17083150603595743,-,-,-,-,-
0,3.9447309464905502,f1453bda-edb1-4434-8955-e90987a2a632,-,0.3132461450064754,5,1.0836683691419424,0.1726990351442608,-,-,-,-,-
0,3.9448724745293573,f1453bda-edb1-4434-8955-e90987a2a632,0.3133290151857948,-,-,-,-,-,-,-,-,-
0,3.946639190030239,f1453bda-edb1-4434-8955-e90987a2a632,0.3212862255656951,-,-,-,-,-,-,-,-,-
0,3.946685246474699,f1453bda-edb1-4434-8955-e90987a2a632,-,0.3211023605462725,7,1.5615681922653883,0.1629404151612941,-,-,-,-,-
0,3.948966973019213,f1453bda-edb1-4434-8955-e90987a2a632,-,0.33036893181259525,5,0.9538803761126105,0.1952281117947314,-,-,-,-,-
0,3.949101165469929,f1453bda-edb1-4434-8955-e90987a2a632,0.3305099633781106,-,-,-,-,-,-,-,-,-
0,3.9509383068883484,f1453bda-edb1-4434-8955-e90987a2a632,-,0.3384273742303964,4,0.89077325184952,0.17262279995646868,-,-,-,-,-
0,3.9510479909799163,f1453bda-edb1-4434-8955-e90987a2a632,0.3385183031305612,-,-,-,-,-,-,-,-,-
0,3.9525958253066835,f1453bda-edb1-4434-8955-e90987a2a632,-,0.34522511899571307,4,0.9515111082941236,0.1478939544472014,-,-,-,-,-
0,3.9525970009606217,f1453bda-edb1-4434-8955-e90987a2a632,0.3452651742035246,-,-,-,-,-,-,-,-,-
0,3.95402597621249,f1453bda-edb1-4434-8955-e90987a2a632,0.3512043497255919,-,-,-,-,-,-,-,-,-
0,3.9540404883554543,f1453bda-edb1-4434-8955-e90987a2a632,-,0.3511437464598298,3,1.3027923015455267,0.13061460584568158,-,-,-,-,-
0,3.9555172184536405,f1453bda-edb1-4434-8955-e90987a2a632,0.35734296475604554,-,-,-,-,-,-,-,-,-
0,3.9555286166435857,f1453bda-edb1-4434-8955-e90987a2a632,-,0.3572920886671054,5,1.2305651149080628,0.13750320113982417,-,-,-,-,-
0,3.9570270561550327,f1453bda-edb1-4434-8955-e90987a2a632,-,0.36344162981997813,7,1.4608907460473224,0.13962074121163992,-,-,-,-,-
0,3.957132610922017,f1453bda-edb1-4434-8955-e90987a2a632,0.363536238499077,-,-,-,-,-,-,-,-,-
0,3.9587102953068887,f1453bda-edb1-4434-8955-e90987a2a632,-,0.37033585460584834,3,1.43397477216832,0.15907489488508295,-,-,-,-,-
0,3.9587105817338366,f1453bda-edb1-4434-8955-e90987a2a632,0.3705007606215709,-,-,-,-,-,-,-,-,-
0,3.960575827019953,f1453bda-edb1-4434-8955-e90987a2a632,-,0.37793805962032606,10,0.9381799641125516,0.17881692452043896,-,-,-,-,-
0,3.9606884777978646,f1453bda-edb1-4434-8955-e90987a2a632,0.37803264521131025,-,-,-,-,-,-,-,-,-
0,3.9621952267868195,f1453bda-edb1-4434-8955-e90987a2a632,-,0.3844811901315715,11,1.513005304628076,0.15687549989625724,-,-,-,-,-
0,3.962205049343271,f1453bda-edb1-4434-8955-e90987a2a632,0.38469657001709867,-,-,-,-,-,-,-,-,-
0,3.9640224921835516,f1453bda-edb1-4434-8955-e90987a2a632,0.3920422220956332,-,-,-,-,-,-,-,-,-
0,3.964071373714352,f1453bda-edb1-4434-8955-e90987a2a632,-,0.39196995946646757,3,0.6419745207584255,0.18345238449555257,-,-,-,-,-
0,3.9654606522441123,f1453bda-edb1-4434-8955-e90987a2a632,0.3975606017045296,-,-,-,-,-,-,-,-,-
0,3.9654768964429983,f1453bda-edb1-4434-8955-e90987a2a632,-,0.3975167884111251,6,1.1453909509227402,0.13878728110224117,-,-,-,-,-
0,3.9667732251284193,f1453bda-edb1-4434-8955-e90987a2a632,0.4029026103864741,-,-,-,-,-,-,-,-,-
0,3.9668314714888817,f1453bda-edb1-4434-8955-e90987a2a632,-,0.40281804131299065,12,1.4589917600098432,0.135049028235914,-,-,-,-,-
0,3.968355292113353,f1453bda-edb1-4434-8955-e90987a2a632,0.40901280928347755,-,-,-,-,-,-,-,-,-
0,3.968367369109294,f1453bda-edb1-4434-8955-e90987a2a632,-,0.4087413883887491,10,1.773471048070358,0.15372015355614324,-,-,-,-,-
0,3.97037459959746,f1453bda-edb1-4434-8955-e90987a2a632,0.4165390282403324,-,-,-,-,-,-,-,-,-
0,3.97039602754425,f1453bda-edb1-4434-8955-e90987a2a632,-,0.4164256956557266,5,0.7334718091602028,0.2047662917727447,-,-,-,-,-
0,3.9719323325119915,f1453bda-edb1-4434-8955-e90987a2a632,0.4226467579324272,-,-,-,-,-,-,-,-,-
0,3.97199581743628,f1453bda-edb1-4434-8955-e90987a2a632,-,0.4223597485281043,5,1.6950046302421493,0.16216351746720642,-,-,-,-,-
0,3.9740260003279064,f1453bda-edb1-4434-8955-e90987a2a632,0.4299372583166942,-,-,-,-,-,-,-,-,-
0,3.974033010221434,f1453bda-edb1-4434-8955-e90987a2a632,-,0.4297371954818092,8,0.8109307101024403,0.20770265390048356,-,-,-,-,-
0,3.975706382581325,f1453bda-edb1-4434-8955-e90987a2a632,-,0.43563912170592356,6,0.6228530918071059,0.17098449218572134,-,-,-,-,-
0,3.9757560167467396,f1453bda-edb1-4434-8955-e90987a2a632,0.4356672382190995,-,-,-,-,-,-,-,-,-
0,3.976882352278663,f1453bda-edb1-4434-8955-e90987a2a632,0.440066940277576,-,-,-,-,-,-,-,-,-
0,3.976955302863359,f1453bda-edb1-4434-8955-e90987a2a632,-,0.4399512973051036,4,1.637820854287798,0.12812411074238264,-,-,-,-,-
0,3.978502387027887,f1453bda-edb1-4434-8955-e90987a2a632,-,0.44519145080352884,5,1.5179158322188429,0.15947861475509295,-,-,-,-,-
0,3.978508336392984,f1453bda-edb1-4434-8955-e90987a2a632,0.44551172016846285,-,-,-,-,-,-,-,-,-
0,3.980323053696999,f1453bda-edb1-4434-8955-e90987a2a632,-,0.4511424961644167,7,0.18332080561733757,0.18695496380367504,-,-,-,-,-
0,3.9803670872839976,f1453bda-edb1-4434-8955-e90987a2a632,0.4511596652863033,-,-,-,-,-,-,-,-,-
0,3.981415020093871,f1453bda-edb1-4434-8955-e90987a2a632,-,0.45463424576786443,5,1.482773805532658,0.11245219020750466,-,-,-,-,-
0,3.981471490021014,f1453bda-edb1-4434-8955-e90987a2a632,0.4546701812629393,-,-,-,-,-,-,-,-,-
0,3.9826126647966182,f1453bda-edb1-4434-8955-e90987a2a632,0.4586683342313568,-,-,-,-,-,-,-,-,-
0,3.9826775169519193,f1453bda-edb1-4434-8955-e90987a2a632,-,0.4585596155097136,6,1.5886904743724097,0.1295303294738963,-,-,-,-,-
0,3.984189057220638,f1453bda-edb1-4434-8955-e90987a2a632,0.4633880644042059,-,-,-,-,-,-,-,-,-
0,3.9842035918628995,f1453bda-edb1-4434-8955-e90987a2a632,-,0.46319538918747144,7,1.2841652113526718,0.15731659370840645,-,-,-,-,-
0,3.9857916796698047,f1453bda-edb1-4434-8955-e90987a2a632,-,0.46788605485360457,8,0.5023465137510422,0.16407816022197677,-,-,-,-,-
0,3.9858328200656645,f1453bda-edb1-4434-8955-e90987a2a632,0.4679036546411132,-,-,-,-,-,-,-,-,-
0,3.9868821647840194,f1453bda-edb1-4434-8955-e90987a2a632,0.4712921418467606,-,-,-,-,-,-,-,-,-
0,3.9869131458791562,f1453bda-edb1-4434-8955-e90987a2a632,-,0.4711041274952923,8,1.5686714608389465,0.11575966146783936,-,-,-,-,-
0,3.9882611884157253,f1453bda-edb1-4434-8955-e90987a2a632,-,0.474863091465679,4,0.14659242460325997,0.13919166779401915,-,-,-,-,-
0,3.988289493310752,f1453bda-edb1-4434-8955-e90987a2a632,0.4748661676116776,-,-,-,-,-,-,-,-,-
0,3.989055752135761,f1453bda-edb1-4434-8955-e90987a2a632,-,0.4770326615476135,10,1.048311737943561,0.08219940804266847,-,-,-,-,-
0,3.989098152119374,f1453bda-edb1-4434-8955-e90987a2a632,0.4770963397720446,-,-,-,-,-,-,-,-,-
0,3.989777729700332,f1453bda-edb1-4434-8955-e90987a2a632,0.4789986553781183,-,-,-,-,-,-,-,-,-
0,3.9897800030024637,f1453bda-edb1-4434-8955-e90987a2a632,-,0.4790049655937528,3,0.25967836377807973,0.07619561915080059,-,-,-,-,-
0,3.990217977375024,f1453bda-edb1-4434-8955-e90987a2a632,0.4803533754018822,-,-,-,-,-,-,-,-,-
0,3.9902498843813317,f1453bda-edb1-4434-8955-e90987a2a632,-,0.4802257046766079,6,1.4999767309682839,0.13830706205562646,-,-,-,-,-
0,3.991701091551283,f1453bda-edb1-4434-8955-e90987a2a632,0.4843888473073928,-,-,-,-,-,-,-,-,-
0,3.9917857911119845,f1453bda-edb1-4434-8955-e90987a2a632,-,0.4842484567680741,6,1.3776428405351921,0.1606880111692827,-,-,-,-,-
0,3.9934641286461017,f1453bda-edb1-4434-8955-e90987a2a632,-,0.4884633236062983,7,1.7046555429544261,0.1756135928838798,-,-,-,-,-
0,3.9934816046818624,f1453bda-edb1-4434-8955-e90987a2a632,0.4888660620671111,-,-,-,-,-,-,-,-,-
0,3.995573534809414,f1453bda-edb1-4434-8955-e90987a2a632,0.49374003922083337,-,-,-,-,-,-,-,-,-
0,3.995610521985254,f1453bda-edb1-4434-8955-e90987a2a632,-,0.4936323375737927,4,0.5761664152100079,0.2260178227537045,-,-,-,-,-
0,3.997161963587924,f1453bda-edb1-4434-8955-e90987a2a632,-,0.4972372226714119,10,1.827881177082848,0.16545463781749492,-,-,-,-,-
0,3.997297995292578,f1453bda-edb1-4434-8955-e90987a2a632,0.4976137633030595,-,-,-,-,-,-,-,-,-
0,3.9992676604098665,f1453bda-edb1-4434-8955-e90987a2a632,-,0.501914093625473,14,0.9473209168572015,0.2264756999211618,-,-,-,-,-
0,3.999417901005846,f1453bda-edb1-4434-8955-e90987a2a632,0.5023064267450299,-,-,-,-,-,-,-,-,-
0,4.001093228974689,f1453bda-edb1-4434-8955-e90987a2a632,-,0.5057977689030559,6,0.195185156484671,0.19959655665077689,-,-,-,-,-
0,4.001129229110802,f1453bda-edb1-4434-8955-e90987a2a632,0.50581938938137,-,-,-,-,-,-,-,-,-
0,4.002176357460406,f1453bda-edb1-4434-8955-e90987a2a632,-,0.5080435317777525,6,1.5372135565592973,0.12077033579360152,-,-,-,-,-
0,4.002207578372938,f1453bda-edb1-4434-8955-e90987a2a632,0.5082579359418328,-,-,-,-,-,-,-,-,-
0,4.002400297499053,f1453bda-edb1-4434-8955-e90987a2a632,-,-,-,-,-,0.3596735800578699,-,-,-,-
0,4.002425184183477,f1453bda-edb1-4434-8955-e90987a2a632,-,-,-,-,-,0.3676382115721862,-,-,-,-
0,4.002425594539144,f1453bda-edb1-4434-8955-e90987a2a632,-,-,9,1.2034571499270872,0.18201608865078975,-,0.35952669118931924,-,-,-
0,4.002434028645084,f1453bda-edb1-4434-8955-e90987a2a632,-,-,-,-,-,0.35152439023648635,-,-,-,-
0,4.002456668780384,f1453bda-edb1-4434-8955-e90987a2a632,-,-,14,1.228430055618209,0.17944702778480048,-,0.3674919579885684,0.3674919579885684,-,-
0,4.002459166803075,f1453bda-edb1-4434-8955-e90987a2a632,-,-,7,1.1457468980295828,0.18233098919077886,-,0.35139283662042603,-,-,-
0,4.002508522430482,f1453bda-edb1-4434-8955-e90987a2a632,-,-,-,-,-,0.3434678555099016,-,-,-,-
0,4.002510516114435,f1453bda-edb1-4434-8955-e90987a2a632,-,-,-,-,-,-,-,-,0.37533282846140187,-
0,4.002547239125526,f1453bda-edb1-4434-8955-e90987a2a632,-,-,11,1.184447180406153,0.1808479213111399,-,-,-,-,0.3751894457923633
0,4.002551090262059,f1453bda-edb1-4434-8955-e90987a2a632,-,-,8,1.268304002856137,0.17745145992900024,-,0.3433305741352593,-,-,-
0,4.002662265416899,f1453bda-edb1-4434-8955-e90987a2a632,-,-,-,-,-,-,-,-,0.38294038956728066,-
0,4.00267856217574,f1453bda-edb1-4434-8955-e90987a2a632,-,-,-,-,-,0.3349692676788496,-,-,-,-
0,4.002684176344941,f1453bda-edb1-4434-8955-e90987a2a632,-,-,7,1.2540752279893976,0.17602373613410702,-,-,-,-,0.38278271383321033
0,4.002718290967749,f1453bda-edb1-4434-8955-e90987a2a632,-,-,14,1.2110229850527687,0.1836164567265447,-,0.3348343030557983,-,-,-
0,4.002743149376611,f1453bda-edb1-4434-8955-e90987a2a632,-,-,-,-,-,-,-,-,0.38563690794528166,-
0,4.002746808562632,f1453bda-edb1-4434-8955-e90987a2a632,-,-,4,0.4877695273977062,0.09784830865221149,-,-,-,-,0.38561754384804536
0,4.002847696082611,f1453bda-edb1-4434-8955-e90987a2a632,-,-,-,-,-,-,-,-,0.38966822819413344,-
0,4.002850493697518,f1453bda-edb1-4434-8955-e90987a2a632,-,-,3,0.6503836450198788,0.12879559156118414,-,-,-,-,0.38961943650695513
0,4.002905400162838,f1453bda-edb1-4434-8955-e90987a2a632,-,-,-,-,-,0.3262904701877019,-,-,-,-
0,4.002963631142257,f1453bda-edb1-4434-8955-e90987a2a632,-,-,7,1.2662674821435658,0.1846312514033239,-,0.3261441652358457,-,-,-
0,4.002992752859011,f1453bda-edb1-4434-8955-e90987a2a632,-,-,-,-,-,-,-,-,0.3948939792607959,-
0,4.003022777664858,f1453bda-edb1-4434-8955-e90987a2a632,-,-,3,0.8783982280952729,0.15126412364575414,-,-,-,-,0.39481432065255584
0,4.003230216045835,f1453bda-edb1-4434-8955-e90987a2a632,-,-,-,-,-,-,-,-,0.4009171288321457,-
0,4.003241726482792,f1453bda-edb1-4434-8955-e90987a2a632,-,-,8,1.0456537781395083,0.1633999020469194,-,-,-,-,0.40081395130602476
0,4.0032757734243205,f1453bda-edb1-4434-8955-e90987a2a632,-,-,-,-,-,0.3171425971880634,-,-,-,-
0,4.003293878673279,f1453bda-edb1-4434-8955-e90987a2a632,-,-,9,1.1821863067293865,0.1908512523929776,-,0.3170080710964442,-,-,-
0,4.003449699469443,f1453bda-edb1-4434-8955-e90987a2a632,-,0.5105864917982311,4,0.20917512689141865,0.14295036455635934,-,-,-,-,-
0,4.00349944628956,f1453bda-edb1-4434-8955-e90987a2a632,0.5106445231082324,-,-,-,-,-,-,-,-,-
0,4.003510971138662,f1453bda-edb1-4434-8955-e90987a2a632,-,-,-,-,-,-,-,-,0.4072897459665582,-
0,4.003514313589971,f1453bda-edb1-4434-8955-e90987a2a632,-,-,5,1.136014775622598,0.16871201281146725,-,-,-,-,0.4071492596914415
