Sweep step,Time,Job id,Forward-0,Iter ,Predictor-0,Predictor-1,Forward-1,Bifurcation,Predictor-2,Forward-2
0,16.331931,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.01549454461592976,-,-,-,-,-,-,-
0,16.340370892855965,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.016322039907389077,3,-,-,-,-,-,-
0,16.340546616067478,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.016296197383722108,-,-,-,-,-
0,16.34921777460023,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.017290245700485013,3,-,-,-,-,-,-
0,16.349447593384728,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.01725984411819929,-,-,-,-,-
0,16.358380810421597,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.01842239158136486,3,-,-,-,-,-,-
0,16.358678463648452,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.018387364778229043,-,-,-,-,-
0,16.367737909473078,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.01974272079233004,3,-,-,-,-,-,-
0,16.368113074106738,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.01970392936358576,-,-,-,-,-
0,16.377141874234972,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.02127522515931436,3,-,-,-,-,-,-
0,16.37759966588857,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.021234149879084632,-,-,-,-,-
0,16.386434123878836,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.023042381693850162,3,-,-,-,-,-,-
0,16.386969664166394,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.02300121942490755,-,-,-,-,-
0,16.395463009228745,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.025064522268949153,3,-,-,-,-,-,-
0,16.396063095871593,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.025025523151329655,-,-,-,-,-
0,16.40410117296215,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.027360077751307537,3,-,-,-,-,-,-
0,16.404744368334814,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.02732522102424791,-,-,-,-,-
0,16.412256563399215,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.029946625979814824,3,-,-,-,-,-,-
0,16.412916981772145,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.029917293344691398,-,-,-,-,-
0,16.419874955525927,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.032842300175998276,3,-,-,-,-,-,-
0,16.42053205858306,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.03281891807424257,-,-,-,-,-
0,16.42693553383394,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.03606704735897096,3,-,-,-,-,-,-
0,16.427573333491498,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.036049530546120735,-,-,-,-,-
0,16.433443210837627,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.03964353571802591,3,-,-,-,-,-,-
0,16.434047855537948,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.03963168005682883,-,-,-,-,-
0,16.43942033340425,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.04359769372032855,3,-,-,-,-,-,-
0,16.439985300818275,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.04359113065523341,-,-,-,-,-
0,16.444900128311133,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.04795892137410324,3,-,-,-,-,-,-
0,16.44542218578589,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.04795743901110259,-,-,-,-,-
0,16.449921549868897,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.05276013281439389,3,-,-,-,-,-,-
0,16.45040117830837,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.052763788042602865,-,-,-,-,-
0,16.454526016255237,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.058037643200871764,3,-,-,-,-,-,-
0,16.454962844133814,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.05804684145117994,-,-,-,-,-
0,16.45875526564018,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.06383098744698429,3,-,-,-,-,-,-
0,16.459151881099075,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.0638465643625872,-,-,-,-,-
0,16.46265050541575,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.07018259167762061,3,-,-,-,-,-,-
0,16.463008389719327,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.07020583347125965,-,-,-,-,-
0,16.46625155801622,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.07713736607729547,3,-,-,-,-,-,-
0,16.466574918044017,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.07717028660025262,-,-,-,-,-
0,16.469596939717214,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.08474198866824063,3,-,-,-,-,-,-
0,16.46988792706694,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.08478714755127255,-,-,-,-,-
0,16.472723790257383,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.09304404935506348,3,-,-,-,-,-,-
0,16.472984856209287,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.09310537462099398,-,-,-,-,-
0,16.475668101316856,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.10209063351690992,3,-,-,-,-,-,-
0,16.475900349823725,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.10217307471410723,-,-,-,-,-
0,16.478464962037204,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.11192617313968688,5,-,-,-,-,-,-
0,16.478670672592393,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.11203739309162768,-,-,-,-,-
0,16.481148470130282,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.12259046596292937,5,-,-,-,-,-,-
0,16.481331428873588,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.12273861800017469,-,-,-,-,-
0,16.483751990972657,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.13411412585484317,5,-,-,-,-,-,-
0,16.483913197065565,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.13431191095760797,-,-,-,-,-
0,16.4863078063623,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.14651413824096662,5,-,-,-,-,-,-
0,16.486449011233212,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.14677685683896513,-,-,-,-,-
0,16.488846672151304,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.15978690396651857,5,-,-,-,-,-,-
0,16.48897112450324,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.1601370929453148,-,-,-,-,-
0,16.49139676622624,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.1738995497859842,5,-,-,-,-,-,-
0,16.491506236847894,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.17436583356788593,-,-,-,-,-
0,16.493982004002017,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.18877800238692763,5,-,-,-,-,-,-
0,16.494080718919733,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.18939230545760816,-,-,-,-,-
0,16.496619715118367,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.2042941267441875,5,-,-,-,-,-,-
0,16.496711982737647,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.20511041132532812,-,-,-,-,-
0,16.499317046460032,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.22024448065348992,7,-,-,-,-,-,-
0,16.49940839915659,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.2213171413911837,-,-,-,-,-
0,16.50206666790947,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.2363355193360197,7,-,-,-,-,-,-
0,16.502165969723716,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.23774267309548827,-,-,-,-,-
0,16.50484113569974,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.25215360842329276,7,-,-,-,-,-,-
0,16.50495699659298,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.25398578671182176,-,-,-,-,-
0,16.50758710210782,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.26714297777491364,7,-,-,-,-,-,-
0,16.507730952241044,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.26950881934506676,-,-,-,-,-
0,16.51022005782743,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.2805771476961385,7,-,-,-,-,-,-
0,16.51040599711304,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.28361547549957433,-,-,-,-,-
0,16.51262083188154,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.29152749727777244,8,-,-,-,-,-,-
0,16.51286109852508,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.29539020326804355,-,-,-,-,-
0,16.514551013494042,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,-,0.1951287484109283,-,-,-,-
0,16.514636245027276,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.2988216130146459,8,-,-,-,-,-,-
0,16.514638504429815,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,-,0.21287679618952118,-,-,-,-
0,16.51468620638679,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,7,-,-,0.19361149370496153,0.19361149370496153,-,-
0,16.514706293634813,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,7,-,-,0.21155848061450216,-,-,-
0,16.514837258789807,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,-,-,-,-,0.1740751104312193,-
0,16.514899893754404,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,-,0.2277683678619455,-,-,-,-
0,16.51492978360761,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,7,-,-,0.22663648089436922,-,-,-
0,16.514941453011705,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.30369819405649967,-,-,-,-,-
0,16.515096381832613,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,7,-,-,-,-,-,0.17235652085929432
0,16.51522587536246,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,-,0.24021791491606612,-,-,-,-
0,16.515234171831874,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,5,-,-,0.23925528316615957,-,-,-
0,16.51555294810629,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,5,-,-,0.24978498123624626,-,-,-
0,16.515556681789974,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,-,0.2505996601059387,-,-,-,-
0,16.51585107494242,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,5,-,-,0.25855226303984935,-,-,-
0,16.51586104381765,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,-,0.25923617329321597,-,-,-,-
0,16.515873734121598,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,-,-,-,-,0.14925191239245272,-
0,16.516089439574763,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.30100173609742675,9,-,-,-,-,-,-
0,16.516111816029042,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,5,-,-,0.26583940593377525,-,-,-
0,16.516124578986226,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,-,0.26641212216192367,-,-,-,-
0,16.516328971910088,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,5,-,-,0.27188883007262377,-,-,-
0,16.51634266934741,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,-,0.27236752577155676,-,-,-,-
0,16.516380113612133,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,9,-,-,-,-,-,0.14734375545197717
0,16.516464182015735,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.3071181359075866,-,-,-,-,-
0,16.516477790961638,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.3000249348060863,5,-,-,-,-,-,-
0,16.51650240136117,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,7,-,-,0.27690627969912945,-,-,-
0,16.51654867013225,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.30122893214967644,-,-,-,-,-
0,16.516599240390928,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,-,0.27948678973084523,-,-,-,-
0,16.516744135438955,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.29760214699201787,5,-,-,-,-,-,-
0,16.51678164277612,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.2866196767421171,7,-,-,-,0.2866196767421171,-,-
0,16.516825840234702,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.299063654479619,-,-,-,-,-
0,16.516855591207964,85283cb4-ff61-4780-9b7a-bb247a0d97df,0.29330762810881106,7,-,-,-,-,-,-
0,16.516879971308516,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.28876215165362284,-,-,-,-,-
0,16.516947296937698,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,0.29507917092078845,-,-,-,-,-
0,16.518432712274105,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,-,-,-,-,0.12021049156659001,-
0,16.519513754542807,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,9,-,-,-,-,-,0.11814421367789688
0,16.52438330881367,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,-,-,-,-,0.08656899781795194,-
0,16.527219045420757,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,7,-,-,-,-,-,0.08439863980241974
0,16.539846830634342,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,-,-,-,-,0.048138165134441635,-
0,16.551938235953656,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,8,-,-,-,-,-,0.045933859709866354
0,16.57209135080176,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,-,-,-,-,0.02922100736019765,-
0,16.58353553053651,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,7,-,-,-,-,-,0.029197672905231776
0,16.636349824975134,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,-,-,-,-,-,0.011550511271534404,-
0,16.68585332516347,85283cb4-ff61-4780-9b7a-bb247a0d97df,-,7,-,-,-,-,-,0.013370743039790925
